,행정구역,동,차명,충전단자
431,동작구,상도동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
432,동작구,신대방동,아이오닉 EV,"DC콤보, AC(5핀)"
433,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
434,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
435,강남구,대치동,EV6,"DC콤보, AC(5핀)"
436,강남구,대치동,EV6,"DC콤보, AC(5핀)"
437,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
438,강남구,대치동,EV6,"DC콤보, AC(5핀)"
439,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
440,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
441,강남구,대치동,EV6,"DC콤보, AC(5핀)"
442,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
443,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
444,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
445,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
446,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
447,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
448,강남구,대치동,EV6,"DC콤보, AC(5핀)"
449,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
450,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
451,강남구,대치동,EV6,"DC콤보, AC(5핀)"
452,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
453,강남구,대치동,GV60,"DC콤보, AC(5핀)"
454,강남구,대치동,EV6,"DC콤보, AC(5핀)"
455,강남구,대치동,EV6,"DC콤보, AC(5핀)"
456,강남구,대치동,EV6,"DC콤보, AC(5핀)"
457,강남구,대치동,EV6,"DC콤보, AC(5핀)"
458,강남구,대치동,EV6,"DC콤보, AC(5핀)"
459,강남구,대치동,EV6,"DC콤보, AC(5핀)"
460,강남구,대치동,EV6,"DC콤보, AC(5핀)"
461,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
462,강남구,대치동,EV6,"DC콤보, AC(5핀)"
463,강남구,대치동,EV6,"DC콤보, AC(5핀)"
464,강남구,대치동,EV6,"DC콤보, AC(5핀)"
465,강남구,대치동,EV6,"DC콤보, AC(5핀)"
466,강남구,대치동,EV6,"DC콤보, AC(5핀)"
467,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
468,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
469,강남구,대치동,EV6,"DC콤보, AC(5핀)"
470,강남구,대치동,EV6,"DC콤보, AC(5핀)"
471,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
472,강남구,대치동,EV6,"DC콤보, AC(5핀)"
473,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
474,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
475,강남구,대치동,EV6,"DC콤보, AC(5핀)"
476,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
477,동작구,신대방동,TWIZY,"DC콤보, AC(5핀)"
478,강남구,대치동,GV60,"DC콤보, AC(5핀)"
479,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
480,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
481,강남구,대치동,GV60,"DC콤보, AC(5핀)"
482,강남구,대치동,GV60,"DC콤보, AC(5핀)"
483,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
484,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
485,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
486,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
487,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
488,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
489,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
490,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
491,강남구,대치동,GV60,"DC콤보, AC(5핀)"
492,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
493,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
494,강남구,대치동,EV6,"DC콤보, AC(5핀)"
495,강남구,대치동,EV6,"DC콤보, AC(5핀)"
496,강남구,대치동,EV6,"DC콤보, AC(5핀)"
497,강남구,대치동,EV6,"DC콤보, AC(5핀)"
498,강남구,대치동,EV6,"DC콤보, AC(5핀)"
499,강남구,대치동,EV6,"DC콤보, AC(5핀)"
500,강남구,대치동,EV6,"DC콤보, AC(5핀)"
501,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
502,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
503,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
504,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
505,강남구,대치동,EV6,"DC콤보, AC(5핀)"
506,강남구,대치동,EV6,"DC콤보, AC(5핀)"
507,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
508,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
509,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
510,강남구,대치동,GV60,"DC콤보, AC(5핀)"
511,강남구,대치동,GV60,"DC콤보, AC(5핀)"
512,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
513,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
514,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
515,강남구,대치동,GV60,"DC콤보, AC(5핀)"
516,강남구,대치동,GV60,"DC콤보, AC(5핀)"
517,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
518,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
519,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
520,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
521,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
522,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
523,동작구,신대방동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
524,동작구,신대방동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
525,동작구,신대방동,봉고Ⅲ EV,"DC콤보, AC(5핀)"
526,동작구,신대방동,테슬라,"DC콤보, AC(7핀)"
527,동작구,신대방동,아이오닉 EV,"DC콤보, AC(5핀)"
528,동작구,신대방동,아이오닉 EV,"DC콤보, AC(5핀)"
529,동작구,신대방동,아이오닉 EV,"DC콤보, AC(5핀)"
530,강남구,대치동,EV6,"DC콤보, AC(5핀)"
531,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
532,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
533,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
534,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
535,강남구,대치동,EV6,"DC콤보, AC(5핀)"
536,강남구,대치동,EV6,"DC콤보, AC(5핀)"
537,강남구,대치동,EV6,"DC콤보, AC(5핀)"
538,강남구,대치동,EV6,"DC콤보, AC(5핀)"
539,강남구,대치동,EV6,"DC콤보, AC(5핀)"
540,강남구,대치동,EV6,"DC콤보, AC(5핀)"
541,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
542,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
543,강남구,대치동,EV6,"DC콤보, AC(5핀)"
544,강남구,대치동,EV6,"DC콤보, AC(5핀)"
545,강남구,대치동,EV6,"DC콤보, AC(5핀)"
546,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
547,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
548,강남구,대치동,EV6,"DC콤보, AC(5핀)"
549,강남구,대치동,EV6,"DC콤보, AC(5핀)"
550,강남구,대치동,EV6,"DC콤보, AC(5핀)"
551,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
552,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
553,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
554,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
555,강남구,대치동,GV60,"DC콤보, AC(5핀)"
556,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
557,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
558,강남구,대치동,EV6,"DC콤보, AC(5핀)"
559,강남구,대치동,EV6,"DC콤보, AC(5핀)"
560,강남구,대치동,EV6,"DC콤보, AC(5핀)"
561,강남구,대치동,EV6,"DC콤보, AC(5핀)"
562,강남구,대치동,EV6,"DC콤보, AC(5핀)"
563,강남구,대치동,EV6,"DC콤보, AC(5핀)"
564,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
565,강남구,대치동,EV6,"DC콤보, AC(5핀)"
566,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
567,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
568,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
569,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
570,강남구,대치동,EV6,"DC콤보, AC(5핀)"
571,강남구,대치동,EV6,"DC콤보, AC(5핀)"
572,강남구,대치동,EV6,"DC콤보, AC(5핀)"
573,강남구,대치동,GV60,"DC콤보, AC(5핀)"
574,강남구,대치동,EV6,"DC콤보, AC(5핀)"
575,강남구,대치동,EV6,"DC콤보, AC(5핀)"
576,동작구,신대방동,TWIZY,"DC콤보, AC(5핀)"
577,동작구,신대방동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
578,동작구,신대방동,테슬라,"DC콤보, AC(7핀)"
579,동작구,신대방동,코나 일렉트릭,"DC콤보, AC(5핀)"
580,동작구,흑석동,아이오닉 EV,"DC콤보, AC(5핀)"
581,강남구,대치동,EV6,"DC콤보, AC(5핀)"
582,강남구,대치동,CHEVROLET BOLT EV,"DC콤보, AC(5핀)"
583,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
584,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
585,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
586,강남구,대치동,GV60,"DC콤보, AC(5핀)"
587,강남구,대치동,EV6,"DC콤보, AC(5핀)"
588,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
589,강남구,대치동,EV6,"DC콤보, AC(5핀)"
590,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
591,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
592,강남구,대치동,EV6,"DC콤보, AC(5핀)"
593,강남구,대치동,EV6,"DC콤보, AC(5핀)"
594,강남구,대치동,EV6,"DC콤보, AC(5핀)"
595,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
596,강남구,대치동,GV60,"DC콤보, AC(5핀)"
597,강남구,대치동,EV6,"DC콤보, AC(5핀)"
598,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
599,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
600,강남구,대치동,GV60,"DC콤보, AC(5핀)"
601,동작구,흑석동,e-tron,"DC콤보, AC(5핀)"
602,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
603,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
604,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
605,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
606,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
607,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
608,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
609,강남구,대치동,EV6,"DC콤보, AC(5핀)"
610,강남구,대치동,EV6,"DC콤보, AC(5핀)"
611,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
612,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
613,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
614,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
615,강남구,대치동,EV6,"DC콤보, AC(5핀)"
616,강남구,대치동,EV6,"DC콤보, AC(5핀)"
617,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
618,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
619,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
620,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
621,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
622,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
623,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
624,강남구,대치동,LEAF,"DC차데모, AC(5핀)"
625,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
626,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
627,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
628,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
629,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
630,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
631,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
632,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
633,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
634,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
635,강남구,대치동,EV6,"DC콤보, AC(5핀)"
636,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
637,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
638,동작구,흑석동,테슬라,"DC콤보, AC(7핀)"
639,동작구,흑석동,SM3 Z.E.,"AC3상, AC(7핀)"
640,마포구,공덕동,e-tron,"DC콤보, AC(5핀)"
641,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
642,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
643,강남구,대치동,EV6,"DC콤보, AC(5핀)"
644,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
645,강남구,대치동,EV6,"DC콤보, AC(5핀)"
646,강남구,대치동,EV6,"DC콤보, AC(5핀)"
647,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
648,강남구,대치동,EV6,"DC콤보, AC(5핀)"
649,강남구,대치동,EV6,"DC콤보, AC(5핀)"
650,강남구,대치동,EV6,"DC콤보, AC(5핀)"
651,강남구,대치동,EV6,"DC콤보, AC(5핀)"
652,강남구,대치동,EV6,"DC콤보, AC(5핀)"
653,강남구,대치동,EV6,"DC콤보, AC(5핀)"
654,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
655,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
656,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
657,강남구,대치동,EV6,"DC콤보, AC(5핀)"
658,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
659,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
660,강남구,대치동,EV6,"DC콤보, AC(5핀)"
661,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
662,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
663,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
664,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
665,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
666,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
667,강남구,대치동,EV6,"DC콤보, AC(5핀)"
668,강남구,대치동,EV6,"DC콤보, AC(5핀)"
669,강남구,대치동,EV6,"DC콤보, AC(5핀)"
670,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
671,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
672,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
673,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
674,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
675,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
676,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
677,강남구,대치동,EV6,"DC콤보, AC(5핀)"
678,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
679,강남구,대치동,EV6,"DC콤보, AC(5핀)"
680,강남구,대치동,EV6,"DC콤보, AC(5핀)"
681,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
682,강남구,대치동,EV6,"DC콤보, AC(5핀)"
683,강남구,대치동,EV6,"DC콤보, AC(5핀)"
684,강남구,대치동,EV6,"DC콤보, AC(5핀)"
685,강남구,대치동,EV6,"DC콤보, AC(5핀)"
686,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
687,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
688,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
689,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
690,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
691,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
692,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
693,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
694,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
695,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
696,강남구,대치동,EV6,"DC콤보, AC(5핀)"
697,강남구,대치동,EV6,"DC콤보, AC(5핀)"
698,강남구,대치동,EV6,"DC콤보, AC(5핀)"
699,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
700,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
701,강남구,대치동,EV6,"DC콤보, AC(5핀)"
702,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
703,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
704,강남구,대치동,EV6,"DC콤보, AC(5핀)"
705,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
706,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
707,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
708,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
709,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
710,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
711,마포구,공덕동,e-tron,"DC콤보, AC(5핀)"
712,마포구,공덕동,테슬라,"DC콤보, AC(7핀)"
713,마포구,공덕동,아이오닉 EV,"DC콤보, AC(5핀)"
714,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
715,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
716,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
717,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
718,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
719,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
720,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
721,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
722,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
723,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
724,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
725,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
726,강남구,대치동,EV6,"DC콤보, AC(5핀)"
727,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
728,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
729,강남구,대치동,Peugeot e-2008 SUV,"DC콤보, AC(5핀)"
730,마포구,공덕동,테슬라,"DC콤보, AC(7핀)"
731,마포구,공덕동,테슬라,"DC콤보, AC(7핀)"
732,마포구,공덕동,테슬라,"DC콤보, AC(7핀)"
733,마포구,공덕동,포터Ⅱ 일렉트릭,"DC콤보, AC(5핀)"
734,마포구,대흥동,코나 일렉트릭,"DC콤보, AC(5핀)"
735,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
736,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
737,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
738,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
739,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
740,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
741,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
742,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
743,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
744,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
745,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
746,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
747,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
748,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
749,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
750,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
751,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
752,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
753,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
754,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
755,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
756,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
757,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
758,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
759,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
760,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
761,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
762,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
763,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
764,강남구,대치동,아이오닉 EV,"DC콤보, AC(5핀)"
765,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
766,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
767,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
768,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
769,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
770,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
771,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
772,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
773,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
774,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
775,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
776,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
777,마포구,도화동,벤츠 EQC 400 4MATIC,"DC콤보, AC(5핀)"
778,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
779,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
780,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
781,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
782,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
783,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
784,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
785,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
786,강남구,대치동,테슬라,"DC콤보, AC(7핀)"
787,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
788,강남구,대치동,니로 EV,"DC콤보, AC(5핀)"
789,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
790,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
791,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
792,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
793,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
794,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
795,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
796,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
797,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
798,강남구,대치동,쏘울 EV,"DC차데모, AC(5핀)"
799,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
800,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
801,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
802,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
803,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
804,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
805,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
806,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
807,강남구,대치동,코나 일렉트릭,"DC콤보, AC(5핀)"
